"id","time","X1","X2"
"id_001","t0",0.371207511543828,2.40728299777001
"id_001","t1",-0.0426371873603756,0.346508459782744
"id_001","t2",2.09909329516367,-1.33797469489764
"id_002","t0",0.230093805814009,-0.936177388295131
"id_002","t1",-1.89274553444273,-1.14995285310762
"id_002","t2",-1.03226506962586,0.0754876829834965
"id_003","t0",-3.42625051710132,-1.90215260411765
"id_003","t1",0.372802052711947,0.761492741155978
"id_003","t2",0.604118747679993,1.38993583553862
"id_004","t0",-0.825386284465843,3.16868813572709
"id_004","t1",0.0818677764933689,1.75770638331965
"id_004","t2",-0.211917873953076,-0.446605888975952
"id_005","t0",0.596157744549983,-0.533249989468765
"id_005","t1",-0.924107881732472,1.06941633540596
"id_005","t2",-0.28540318277897,0.496760129515113
"id_006","t0",1.60209725985429,-2.46223015142156
"id_006","t1",-1.17965423188818,0.527340631631923
"id_006","t2",-0.478133477877363,0.2553797348887
"id_007","t0",-0.463911272909309,0.740166317463192
"id_007","t1",-0.430265517429693,0.575027192306354
"id_007","t2",0.216797319636132,0.523938304966544
"id_008","t0",-1.37663059333803,0.874707779803952
"id_008","t1",1.53963687458859,-0.684474802697838
"id_008","t2",0.188241337740798,-0.212809834677825
"id_009","t0",-1.33293591919866,0.0615793709470698
"id_009","t1",-1.36851798580356,0.251318006864381
"id_009","t2",0.820101110425308,-1.44622344175919
"id_010","t0",2.72821317460904,-0.400325971775339
"id_010","t1",0.487801309149826,0.037677215676605
"id_010","t2",-1.5663107301765,-1.08274000717183
"id_011","t0",1.0090107616526,1.31643470912028
"id_011","t1",1.51467349696327,0.923663287339724
"id_011","t2",1.24631389174133,-0.629313042161159
"id_012","t0",-0.0644588921349539,-0.597343297012321
"id_012","t1",-0.0275669770868909,0.14120517077959
"id_012","t2",0.748206528426539,-0.123034401749618
"id_013","t0",-0.186200917120691,0.728545911637533
"id_013","t1",-0.196361061387867,-1.94530661767529
"id_013","t2",-0.133847275510663,0.492410057719006
"id_014","t0",0.212022335102992,-0.847391967208342
"id_014","t1",0.294233839877098,0.422857982999051
"id_014","t2",-1.77596477103735,0.486372556892658
"id_015","t0",0.966671682306587,0.754074738042123
"id_015","t1",-0.613920179178511,1.53464140036716
"id_015","t2",-1.19619370226742,0.0471879411744049
"id_016","t0",-0.551546460268376,0.16230458050935
"id_016","t1",-0.049134106236148,0.763807035267064
"id_016","t2",0.414987422679672,-0.650197031687078
"id_017","t0",-0.976721548437763,-1.14833904724104
"id_017","t1",-0.831794185182256,-1.356578521121
"id_017","t2",-1.28596084905224,-1.91449379635026
"id_018","t0",-1.27040756864613,0.0953416267943584
"id_018","t1",-0.915366151172642,-2.72591034628427
"id_018","t2",-1.27746980920872,1.10946834468348
"id_019","t0",0.479749556986953,-0.26133864367144
"id_019","t1",1.07321135104657,-0.112876932774169
"id_019","t2",1.45898846644024,0.630036996322776
"id_020","t0",1.84593350505483,2.1931465460554
"id_020","t1",0.745963509908544,0.8299749382875
"id_020","t2",-0.181373510705107,0.420066937156007
"id_021","t0",-0.371980392625937,0.792675868420315
"id_021","t1",0.869584766771621,0.0246331762075703
"id_021","t2",-0.507622883225355,-0.314298015272643
"id_022","t0",0.661779345749504,-1.00431400170089
"id_022","t1",0.746589050071943,-1.47491415137994
"id_022","t2",0.257920193832962,1.28467462657622
"id_023","t0",-1.31654022440555,0.767491956675761
"id_023","t1",-0.26065695981269,0.624774012571116
"id_023","t2",-2.60575753978516,1.57087203902826
"id_024","t0",1.71311995251448,0.354937952727861
"id_024","t1",0.626335333209759,0.595943303445137
"id_024","t2",-0.441485929830168,0.881680401303459
"id_025","t0",-1.35577524772511,0.11411440372161
"id_025","t1",-0.0637844967349413,-2.02942845953362
"id_025","t2",-0.490024365099503,0.894936341344187
"id_026","t0",-0.604675592866883,-0.302199175460294
"id_026","t1",-0.450445580290213,-1.10662782445625
"id_026","t2",0.563134831655523,-0.118389545227737
"id_027","t0",1.64364914869088,-0.0566271061367297
"id_027","t1",-0.406774159307725,1.10037362709458
"id_027","t2",0.125071560271349,0.323036898777091
"id_028","t0",0.685475774672161,-0.348020781657852
"id_028","t1",1.34514024204869,-0.0617069505622853
"id_028","t2",-1.78721656609225,0.0848624809718333
"id_029","t0",0.170506188073971,0.744195358806384
"id_029","t1",0.902053998019956,0.24124944462246
"id_029","t2",-0.590913039011998,-0.0404160792838768
"id_030","t0",-0.0400397797637305,-0.846923124599181
"id_030","t1",1.60178234147736,0.321922435625336
"id_030","t2",-0.458597763629753,-1.71332473030795
"id_031","t0",0.524887085822776,-0.754055006100133
"id_031","t1",0.0708004077443698,-0.993028054126892
"id_031","t2",0.202055617890261,1.52186229408618
"id_032","t0",-1.64604145014638,1.58308734799297
"id_032","t1",-0.243187888786396,-0.180787843888479
"id_032","t2",1.84292963641014,-0.135394432316554
"id_033","t0",-0.192624836206305,0.940778503886477
"id_033","t1",0.304876913388022,0.88164564671314
"id_033","t2",1.20062476074924,-0.164670854472395
"id_034","t0",-0.884269092870228,-2.00195411872598
"id_034","t1",-0.794145195716646,-0.833066623674803
"id_034","t2",0.428053917639906,-1.1607589233982
"id_035","t0",2.30666821694257,-1.41196242571215
"id_035","t1",0.231620111000401,0.451266447676588
"id_035","t2",0.429979522281363,-1.81037169042382
"id_036","t0",-0.546107998111975,0.987468256536332
"id_036","t1",1.75120710074799,-0.877137826547205
"id_036","t2",-0.802521239318263,-1.0556061045444
"id_037","t0",-1.74639043587418,0.581804490974789
"id_037","t1",-0.0385739633056018,-1.30830530709727
"id_037","t2",1.14358156503896,-0.304578983599356
"id_038","t0",0.737358299514513,0.589028951266429
"id_038","t1",-1.17543320147356,-2.02130091744241
"id_038","t2",-0.387186786031905,0.741298218130922
"id_039","t0",-1.09520300096423,-0.320561185490888
"id_039","t1",-0.34469546436838,-0.0926239414848341
"id_039","t2",-0.655461030991891,-0.941496862786607
"id_040","t0",2.32706660621005,-0.660081621976283
"id_040","t1",-0.487868577409754,0.278656394161756
"id_040","t2",0.353494234800786,0.350743181861097
"id_041","t0",-0.770716695622367,0.615250968264443
"id_041","t1",0.759072251304732,-0.606595081952941
"id_041","t2",-0.349598873029141,0.284798630751432
"id_042","t0",-0.690001980721738,-0.732708638778969
"id_042","t1",-0.443954295173795,-0.0289221806842254
"id_042","t2",-1.1431215805676,1.78806788454509
"id_043","t0",-0.435021830407451,-0.754153628189118
"id_043","t1",-0.183548397159806,-0.0566088702976854
"id_043","t2",0.188158344484371,-0.975662307836643
"id_044","t0",0.230323088278576,0.776774331959834
"id_044","t1",1.4960082696924,-0.238865647171276
"id_044","t2",0.224199099409461,-0.0733672202506206
"id_045","t0",-1.02562341052297,0.847578107778766
"id_045","t1",0.486007340031416,-0.844515460345258
"id_045","t2",1.17504132384873,-1.42838705943241
"id_046","t0",0.597169736309089,0.0375080815023348
"id_046","t1",-0.154866677686613,-0.434963010221333
"id_046","t2",1.07678842557006,-0.469317791569327
"id_047","t0",0.540796203921789,1.46790582757708
"id_047","t1",1.23806363734933,-1.01667119505457
"id_047","t2",-0.757767325699392,0.615372919337156
"id_048","t0",-1.12862650359438,0.0881029945984061
"id_048","t1",0.145654003117369,0.782673342881776
"id_048","t2",0.501699578250779,-0.0768301929166571
"id_049","t0",-2.64299939615456,0.123460960002956
"id_049","t1",0.298116182054335,0.171362372191763
"id_049","t2",0.246587490413906,-1.01527579199744
"id_050","t0",-0.681485669306346,0.768294584224008
"id_050","t1",-1.86841427394185,-1.02047444137046
"id_050","t2",-1.47879095434213,-0.858323225398897
