"id","time","X1","X2"
"id_001","t0",1.39483124941147,0.819336170944975
"id_002","t0",-1.03382884682483,-0.107020385345612
"id_003","t0",1.16188850573487,-0.0833516660329661
"id_004","t0",0.151046191316341,-1.82216114229195
"id_005","t0",-0.192526565697373,-1.37495028691024
"id_006","t0",-0.386354404851433,0.870762260443318
"id_007","t0",-1.14929067137954,0.0432078019694263
"id_008","t0",2.88185685777437,-0.489148910528464
"id_009","t0",0.584823761661014,0.750169994055157
"id_010","t0",0.0541546280068669,0.853278445377719
"id_011","t0",-0.036346996835515,1.05006049140579
"id_012","t0",1.3028250955843,1.33236787749948
"id_013","t0",1.24091940692064,1.58100073300331
"id_014","t0",-0.20835563544561,0.811729181557548
"id_015","t0",0.126341372618891,0.336334152591371
"id_016","t0",0.318175001684013,0.8924188966273
"id_017","t0",-0.615314620542886,0.00287036777056882
"id_018","t0",-0.829781622032632,-0.906022373229511
"id_019","t0",1.68508734437762,0.220716700939251
"id_020","t0",-0.180358357657549,0.945846310365723
"id_021","t0",0.00103044596583658,-1.60597540229184
"id_022","t0",-0.753937861841203,-1.36074403162077
"id_023","t0",-0.61235993062444,-0.114327985921746
"id_024","t0",1.32152161457923,1.75407000962789
"id_025","t0",-1.09188180175854,2.37680471347998
"id_026","t0",-1.85926106463292,-1.48127337914368
"id_027","t0",-0.10922018229152,-0.921456006920737
"id_028","t0",-0.402759894082655,-0.17020235091328
"id_029","t0",1.0213779643152,-0.932694955909153
"id_030","t0",0.462113743296421,2.29003580971328
"id_031","t0",0.382524201188078,0.30833563623969
"id_032","t0",1.38805946341622,0.797049514119002
"id_033","t0",-0.436749929291604,-0.83287582965615
"id_034","t0",0.676337328308497,-0.263019386487199
"id_035","t0",-1.22607774634511,1.79687068003031
"id_036","t0",0.67429832581782,-0.332303499084353
"id_037","t0",-1.54990960514943,-0.815279699143638
"id_038","t0",-0.876563139325857,-0.467287015884673
"id_039","t0",0.108818153283153,0.290415684258557
"id_040","t0",-1.06897408893474,0.18500704436714
"id_041","t0",1.11812544745094,1.26763313947118
"id_042","t0",-0.740378970038292,-0.220773088176022
"id_043","t0",-0.778909083642185,-0.211014181157313
"id_044","t0",-0.569726807683606,0.957551826286864
"id_045","t0",-0.908275249398386,-0.813510233054397
"id_046","t0",-0.546998147756298,-0.442738714241759
"id_047","t0",-0.788495793570007,-1.13774980342059
"id_048","t0",1.9984663535219,0.541179410729976
"id_049","t0",-1.06375163775331,-1.73749682378562
"id_050","t0",2.04593918633364,1.79160749048112
